Order_id,Order_Date,Product_Name,Category,Region,Quantity,Sales,Profit,Country,Customer_Name,State,sub_category,discount,segment
367728,12-08-2023,Smartwatch,Electronics,North,5,655,166.69,USA,Olivia Singh,Maharashtra,Tables,0.3,Consumer
641990,17-01-2022,Printer,Office,West,2,2238,294.54,Canada,Sophia Brown,London,Tables,0.2,Home Office
846293,12-04-2023,Smartphone,Electronics,South,8,3312,811.31,Australia,Rahul Taylor,Florida,Binders,0.05,Corporate
119764,26-07-2023,Printer,Office,East,9,9387,1271.64,USA,Sophia Patel,Ontario,Accessories,0.3,Home Office
553793,01-01-2024,Mouse,Accessories,West,6,5790,1285.21,India,Rahul Taylor,Delhi,Paper,0.2,Corporate
511872,06-12-2023,Laptop,Electronics,South,6,2700,527.97,Australia,Sophia Taylor,Florida,Chairs,0.05,Consumer
400652,05-12-2023,Smartwatch,Electronics,East,8,2072,555.06,UK,Olivia Brown,New South Wales,Tables,0.1,Consumer
422071,27-10-2024,Keyboard,Accessories,North,3,2991,716.54,USA,Priya Thomas,Delhi,Chairs,0.15,Corporate
686916,04-08-2024,Laptop,Electronics,East,6,5568,958.59,Australia,Rahul Taylor,California,Tables,0.2,Corporate
769393,01-02-2023,Smartwatch,Electronics,North,7,5509,1648.74,India,Rahul Yadav,California,Binders,0.15,Home Office
543278,02-06-2024,Printer,Office,West,7,5922,1323.1,Australia,Priya Anderson,Punjab,Tables,0.05,Consumer
255619,28-04-2024,Smartphone,Electronics,South,4,4380,362.81,UK,Sophia Smith,Delhi,Chairs,0,Consumer
423504,25-03-2022,Tablet,Electronics,South,5,1760,272.68,UK,Amit Anderson,Delhi,Tables,0.1,Consumer
883344,05-10-2024,Headphones,Accessories,North,9,5571,1523.81,Canada,Rahul Smith,Ontario,Chairs,0,Corporate
488074,19-12-2024,Tablet,Electronics,South,2,1082,182.1,UK,Rahul Singh,Maharashtra,Phones,0.2,Home Office
331295,18-07-2022,Camera,Electronics,East,1,569,138.11,Australia,Sophia Taylor,London,Tables,0.15,Home Office
717555,11-06-2023,Mouse,Accessories,North,8,3416,697.42,USA,Olivia Anderson,Ontario,Chairs,0.05,Corporate
222502,13-10-2024,Printer,Office,West,1,570,57.07,UK,Priya Smith,New South Wales,Accessories,0.05,Home Office
458455,07-08-2023,Monitor,Accessories,East,6,3300,386.92,Canada,Amit Taylor,Ontario,Paper,0.3,Consumer
877930,04-12-2022,Laptop,Electronics,South,8,2584,568.77,Australia,John Johnson,New South Wales,Chairs,0.05,Home Office
505723,18-02-2024,Monitor,Accessories,South,9,7650,2204.44,USA,Rahul Anderson,Texas,Chairs,0.2,Consumer
505773,05-12-2024,Headphones,Accessories,West,8,3600,272.51,India,Emma Sharma,Texas,Binders,0,Home Office
180334,15-12-2023,Monitor,Accessories,West,6,846,190.87,UK,Priya Smith,Uttar Pradesh,Binders,0,Corporate
420406,12-08-2023,Smartphone,Electronics,West,1,51,9.36,India,Emma Patel,Punjab,Chairs,0.3,Home Office
350101,20-05-2024,Smartwatch,Electronics,South,6,7056,586.91,Canada,David Sharma,New South Wales,Accessories,0.2,Corporate
691476,05-06-2024,Smartwatch,Electronics,West,2,384,38.41,USA,Amit Smith,London,Tables,0.3,Corporate
781244,09-01-2022,Laptop,Electronics,South,8,2928,663.54,USA,John Sharma,London,Chairs,0.2,Consumer
428230,17-12-2023,Camera,Electronics,West,7,1904,352.86,USA,Priya Anderson,Uttar Pradesh,Paper,0.3,Corporate
656585,08-09-2022,Tablet,Electronics,East,2,2314,312.07,Canada,David Taylor,Delhi,Tables,0.3,Consumer
652874,22-01-2022,Printer,Office,South,4,1028,192.13,India,Sneha Singh,Maharashtra,Binders,0,Consumer
924718,04-09-2024,Headphones,Accessories,South,9,8307,1326.23,UK,Michael Sharma,California,Phones,0.15,Consumer
501705,20-01-2024,Printer,Office,West,9,1539,203.54,Australia,John Anderson,Delhi,Tables,0,Corporate
474596,03-11-2022,Tablet,Electronics,West,7,2506,537.98,USA,David Taylor,California,Tables,0.3,Home Office
565877,03-07-2023,Smartphone,Electronics,West,6,5778,1232.54,UK,Sneha Patel,Texas,Accessories,0.05,Corporate
649937,25-01-2024,Tablet,Electronics,East,9,10188,2165.78,UK,David Brown,Maharashtra,Binders,0.1,Home Office
304343,11-05-2024,Monitor,Accessories,North,1,952,157.7,USA,Amit Patel,Florida,Paper,0.2,Home Office
624679,02-01-2024,Smartwatch,Electronics,West,8,3624,750.86,Canada,Sneha Singh,London,Phones,0.2,Corporate
770935,24-02-2023,Keyboard,Accessories,South,8,7968,1551.12,Australia,John Johnson,California,Phones,0.05,Home Office
967248,20-07-2024,Mouse,Accessories,South,2,1254,250.09,USA,David Yadav,Florida,Phones,0.3,Corporate
117643,14-06-2023,Printer,Office,West,3,705,196.05,UK,Olivia Brown,Delhi,Accessories,0.15,Consumer
850165,10-04-2022,Mouse,Accessories,West,1,916,223.5,Australia,Sneha Smith,London,Phones,0.1,Home Office
389890,01-10-2024,Printer,Office,North,2,848,129.96,Canada,John Thomas,Maharashtra,Paper,0.15,Consumer
397164,10-05-2022,Monitor,Accessories,East,8,2240,313.17,UK,Emma Singh,Uttar Pradesh,Tables,0.3,Home Office
434191,28-01-2022,Monitor,Accessories,South,1,940,120.35,Canada,Emma Yadav,London,Phones,0.05,Consumer
414680,05-04-2023,Headphones,Accessories,West,5,1550,203.51,Australia,John Singh,Delhi,Paper,0.05,Home Office
668391,22-09-2023,Keyboard,Accessories,South,7,2352,256.4,Canada,David Singh,California,Paper,0,Corporate
594908,29-08-2024,Smartwatch,Electronics,North,9,1638,183.75,Canada,Priya Sharma,Punjab,Phones,0.2,Corporate
383562,18-11-2023,Camera,Electronics,North,6,7164,1442.72,Canada,Sneha Patel,London,Paper,0,Consumer
450197,12-09-2023,Mouse,Accessories,East,1,205,54.54,Canada,Sophia Yadav,Uttar Pradesh,Tables,0.1,Corporate
896911,26-05-2023,Keyboard,Accessories,North,2,766,49.23,India,Michael Taylor,Florida,Binders,0.1,Consumer
754215,30-04-2023,Keyboard,Accessories,North,1,168,17.84,USA,Michael Thomas,Florida,Accessories,0.1,Consumer
573782,01-11-2024,Mouse,Accessories,South,1,1058,207.55,India,David Yadav,Punjab,Binders,0,Corporate
473867,06-05-2022,Keyboard,Accessories,South,5,1455,423.81,USA,John Johnson,London,Chairs,0.1,Home Office
514636,10-05-2023,Camera,Electronics,East,2,2224,364.04,Canada,Priya Thomas,Florida,Phones,0.05,Home Office
144538,04-11-2022,Smartphone,Electronics,West,7,1400,80.49,India,John Yadav,California,Phones,0.15,Corporate
806881,09-05-2022,Smartphone,Electronics,East,7,7567,2213.18,USA,Priya Sharma,Uttar Pradesh,Chairs,0,Consumer
932005,07-11-2022,Tablet,Electronics,East,6,3396,987.68,USA,Rahul Thomas,Punjab,Tables,0.05,Corporate
563755,11-08-2023,Smartwatch,Electronics,East,2,704,135.63,Australia,Amit Patel,New South Wales,Paper,0,Corporate
482616,21-10-2024,Tablet,Electronics,East,9,7767,2172.19,India,Olivia Anderson,Delhi,Chairs,0.15,Consumer
462674,06-10-2024,Mouse,Accessories,West,5,2050,157.13,Australia,Sneha Brown,Punjab,Paper,0.05,Home Office
706617,08-08-2023,Monitor,Accessories,North,9,10458,2799.48,Canada,Emma Smith,Florida,Paper,0.05,Home Office
172172,19-01-2022,Camera,Electronics,South,4,4700,619.26,Canada,Michael Yadav,Texas,Paper,0.05,Home Office
756841,30-04-2024,Smartphone,Electronics,North,2,892,222.51,India,Priya Singh,Ontario,Tables,0.05,Consumer
157707,26-12-2023,Laptop,Electronics,East,8,6968,1479.09,UK,Sophia Smith,Texas,Binders,0,Consumer
207514,07-04-2024,Laptop,Electronics,North,7,1344,300.88,Canada,David Taylor,Delhi,Phones,0.1,Home Office
445958,18-10-2022,Camera,Electronics,West,1,354,65.99,USA,Rahul Smith,London,Binders,0.2,Corporate
996364,21-04-2024,Monitor,Accessories,South,3,3051,662.23,USA,Sophia Thomas,New South Wales,Paper,0,Corporate
513120,26-03-2024,Camera,Electronics,South,3,402,106.87,USA,David Patel,Uttar Pradesh,Tables,0.15,Consumer
182616,31-10-2022,Monitor,Accessories,North,5,3570,517.82,USA,Sophia Thomas,Texas,Accessories,0,Consumer
225127,03-03-2023,Keyboard,Accessories,North,7,3829,876.35,UK,Sneha Thomas,New South Wales,Binders,0,Home Office
664710,03-02-2023,Mouse,Accessories,North,7,4676,242.64,Canada,Olivia Sharma,Uttar Pradesh,Binders,0.05,Consumer
753014,15-04-2023,Keyboard,Accessories,East,3,1119,317.36,Canada,Olivia Yadav,California,Tables,0.15,Home Office
124181,09-05-2023,Smartphone,Electronics,East,4,4228,764.3,Canada,Emma Brown,California,Phones,0.15,Consumer
311483,02-01-2022,Headphones,Accessories,North,8,1240,251.2,India,Sophia Brown,New South Wales,Accessories,0.3,Home Office
622967,28-11-2024,Keyboard,Accessories,North,9,3591,342.18,USA,Sneha Patel,Ontario,Paper,0.2,Consumer
940193,05-02-2022,Printer,Office,West,8,3952,451.08,Australia,Michael Smith,Maharashtra,Tables,0,Home Office
827871,05-06-2024,Keyboard,Accessories,South,6,3648,1050.08,UK,David Anderson,Ontario,Phones,0.3,Home Office
535573,15-11-2024,Monitor,Accessories,North,5,3875,768.74,India,Priya Smith,Delhi,Binders,0.05,Consumer
316617,13-11-2023,Smartwatch,Electronics,West,8,3416,478.9,Australia,David Brown,Punjab,Tables,0.3,Corporate
900403,19-02-2022,Tablet,Electronics,West,1,908,222.58,UK,David Sharma,Ontario,Binders,0.1,Consumer
159898,06-05-2024,Headphones,Accessories,South,4,4532,987.32,USA,Sneha Singh,Maharashtra,Paper,0.1,Corporate
656659,04-08-2023,Headphones,Accessories,East,4,4168,650.15,India,Sneha Singh,Florida,Phones,0.1,Home Office
217075,23-09-2023,Laptop,Electronics,North,3,3543,941.37,USA,Emma Yadav,Punjab,Phones,0.15,Consumer
182879,14-09-2024,Laptop,Electronics,East,6,5124,1078.57,India,John Johnson,California,Chairs,0.15,Consumer
560853,17-03-2023,Smartwatch,Electronics,South,9,5751,1196.23,Australia,Rahul Singh,Ontario,Paper,0.3,Corporate
165021,29-09-2023,Camera,Electronics,East,2,624,139.64,Canada,John Thomas,New South Wales,Chairs,0.05,Home Office
735299,01-12-2023,Camera,Electronics,South,1,508,151.29,Canada,John Anderson,Uttar Pradesh,Phones,0.15,Home Office
908500,13-09-2023,Headphones,Accessories,South,4,4700,914.6,Canada,Sneha Smith,London,Chairs,0.2,Consumer
352801,14-03-2022,Keyboard,Accessories,West,8,3216,639.78,Australia,Olivia Smith,Uttar Pradesh,Accessories,0.15,Home Office
779052,15-07-2023,Laptop,Electronics,West,6,2844,581,Canada,Sneha Taylor,Texas,Binders,0.15,Corporate
438638,29-05-2022,Smartphone,Electronics,West,5,2385,258.6,UK,Olivia Johnson,Punjab,Phones,0.15,Corporate
626673,16-01-2023,Monitor,Accessories,South,8,928,170.05,UK,Rahul Taylor,Delhi,Tables,0.3,Corporate
816894,06-09-2023,Headphones,Accessories,North,6,4656,673.35,Australia,Amit Sharma,Texas,Chairs,0.15,Corporate
440372,29-03-2023,Headphones,Accessories,North,2,330,21.46,UK,Michael Yadav,London,Chairs,0.3,Home Office
899637,01-11-2023,Camera,Electronics,North,7,1799,274.11,USA,Michael Smith,Uttar Pradesh,Tables,0.05,Consumer
210421,25-08-2022,Printer,Office,East,1,1029,173.61,USA,Sneha Patel,Texas,Binders,0.2,Corporate
520000,30-12-2022,Headphones,Accessories,North,8,5432,1619.39,Canada,Rahul Patel,Delhi,Phones,0.05,Corporate
119305,04-09-2024,Camera,Electronics,West,5,5785,1191.11,UK,Emma Anderson,Punjab,Chairs,0.1,Home Office
869013,08-01-2024,Printer,Office,North,1,1062,272.42,India,Amit Taylor,Punjab,Binders,0.15,Consumer
636155,27-12-2022,Keyboard,Accessories,North,1,163,22.07,UK,Sneha Singh,Maharashtra,Phones,0.1,Corporate
829747,14-04-2024,Smartphone,Electronics,West,9,9162,1625.62,USA,Rahul Sharma,Punjab,Accessories,0.15,Corporate
658805,10-02-2023,Printer,Office,East,4,1440,130.24,UK,Rahul Brown,Punjab,Chairs,0.1,Corporate
209249,15-07-2023,Monitor,Accessories,South,5,1465,149.62,Canada,Amit Thomas,Maharashtra,Phones,0.15,Corporate
276365,27-10-2024,Monitor,Accessories,West,2,366,31.23,India,Priya Smith,Uttar Pradesh,Tables,0.05,Home Office
880968,19-07-2024,Camera,Electronics,South,5,3135,277.28,USA,Priya Thomas,Texas,Accessories,0.15,Consumer
244090,03-03-2024,Keyboard,Accessories,North,2,630,161.04,India,Priya Yadav,New South Wales,Phones,0.3,Consumer
774865,12-04-2024,Monitor,Accessories,South,1,213,42.94,UK,Amit Patel,Uttar Pradesh,Binders,0.05,Home Office
283422,20-06-2024,Monitor,Accessories,North,4,3792,1092.85,India,John Brown,New South Wales,Phones,0.1,Corporate
102974,21-06-2023,Mouse,Accessories,East,2,1932,109.07,USA,Sneha Patel,Florida,Paper,0,Corporate
740987,25-01-2023,Keyboard,Accessories,West,4,4152,317.28,Canada,Olivia Singh,New South Wales,Binders,0,Consumer
471201,17-02-2024,Smartphone,Electronics,North,7,3612,529.57,UK,Priya Thomas,New South Wales,Chairs,0.05,Home Office
503409,09-09-2024,Smartphone,Electronics,East,2,2258,280.76,USA,Olivia Smith,Ontario,Binders,0,Home Office
729088,09-07-2022,Camera,Electronics,South,3,594,47.73,India,David Anderson,Delhi,Chairs,0.15,Consumer
465345,01-09-2023,Headphones,Accessories,West,7,8071,1799.06,Australia,Emma Yadav,New South Wales,Chairs,0.3,Home Office
611062,30-03-2024,Keyboard,Accessories,North,7,5838,631.45,Canada,John Johnson,Florida,Accessories,0.3,Corporate
698633,22-12-2024,Keyboard,Accessories,North,4,692,181.31,Australia,Amit Yadav,London,Tables,0.3,Consumer
392188,08-09-2024,Keyboard,Accessories,South,3,1704,309.06,UK,Michael Sharma,Texas,Tables,0.1,Home Office
248754,21-01-2023,Printer,Office,South,5,3235,941.24,USA,Emma Anderson,Ontario,Chairs,0.3,Home Office
293217,12-10-2023,Mouse,Accessories,East,6,4746,545.57,India,Rahul Yadav,Ontario,Chairs,0.2,Corporate
446328,01-08-2022,Smartwatch,Electronics,South,8,7600,788.88,Australia,Sophia Johnson,California,Tables,0.1,Home Office
611004,03-11-2023,Smartphone,Electronics,West,5,1935,128.01,UK,Sneha Yadav,Maharashtra,Accessories,0,Corporate
847487,04-12-2023,Laptop,Electronics,North,3,1638,306.29,Australia,Rahul Thomas,Florida,Binders,0.05,Corporate
383239,30-06-2023,Keyboard,Accessories,West,7,4746,816.6,UK,Sneha Smith,Florida,Paper,0.2,Home Office
547374,01-02-2023,Smartphone,Electronics,North,8,4824,1187.93,USA,Amit Anderson,Florida,Accessories,0.15,Corporate
361568,09-05-2022,Camera,Electronics,South,1,1193,153.72,Canada,Olivia Patel,Delhi,Accessories,0.2,Corporate
539338,16-12-2023,Laptop,Electronics,East,2,562,92.94,USA,Sneha Johnson,Florida,Paper,0.2,Corporate
382746,20-03-2022,Smartphone,Electronics,North,8,6200,1296.84,India,Sophia Johnson,Punjab,Chairs,0,Consumer
847335,28-07-2024,Printer,Office,North,8,4128,315.48,Australia,David Smith,Maharashtra,Binders,0.3,Home Office
894893,28-03-2022,Printer,Office,East,5,5405,326.56,Canada,Emma Patel,Maharashtra,Paper,0,Consumer
818599,06-11-2024,Laptop,Electronics,North,3,1371,104.66,Canada,Amit Thomas,Florida,Chairs,0.15,Home Office
833489,01-01-2023,Keyboard,Accessories,West,5,1405,194.33,USA,John Johnson,Punjab,Tables,0.2,Corporate
460046,18-03-2023,Keyboard,Accessories,North,3,1644,158.32,Canada,Rahul Yadav,Texas,Chairs,0,Home Office
109848,18-09-2024,Mouse,Accessories,West,6,3414,396.92,Australia,Emma Anderson,London,Chairs,0.05,Home Office
791888,19-08-2024,Laptop,Electronics,East,8,3272,674.57,USA,David Patel,Delhi,Accessories,0.1,Consumer
409203,18-06-2022,Smartphone,Electronics,North,3,2655,646.91,Australia,Emma Taylor,New South Wales,Phones,0.15,Corporate
760048,29-05-2022,Smartwatch,Electronics,West,7,1673,458.32,India,Priya Patel,Ontario,Paper,0.15,Corporate
952255,09-06-2022,Tablet,Electronics,East,2,846,145.09,India,Emma Sharma,London,Paper,0.05,Home Office
357189,03-05-2023,Smartphone,Electronics,East,1,985,196.64,India,Olivia Taylor,Maharashtra,Chairs,0,Home Office
906800,17-11-2023,Smartwatch,Electronics,North,9,7551,894.4,India,Olivia Yadav,Florida,Chairs,0.05,Corporate
378436,08-02-2022,Tablet,Electronics,North,5,855,217.16,Canada,Michael Singh,Ontario,Tables,0,Corporate
613910,23-10-2023,Camera,Electronics,South,2,396,94.55,Australia,David Anderson,New South Wales,Accessories,0.15,Corporate
429733,24-08-2022,Tablet,Electronics,West,8,2296,560.48,Canada,Priya Yadav,London,Binders,0.2,Consumer
558798,09-05-2024,Monitor,Accessories,North,6,1704,199.94,UK,Olivia Brown,Maharashtra,Paper,0,Corporate
166606,12-03-2023,Smartphone,Electronics,East,2,1180,261.16,Australia,David Yadav,California,Binders,0.05,Home Office
434633,05-10-2022,Smartphone,Electronics,East,3,411,55.73,India,Sneha Anderson,Maharashtra,Binders,0,Corporate
208092,19-01-2022,Mouse,Accessories,East,1,745,151.22,USA,Rahul Sharma,Uttar Pradesh,Phones,0.05,Consumer
231401,09-05-2022,Printer,Office,West,9,10656,961.3,Canada,Emma Anderson,Delhi,Tables,0,Home Office
519508,23-05-2024,Mouse,Accessories,South,3,1494,178.5,USA,Emma Patel,London,Chairs,0,Corporate
979672,11-07-2024,Camera,Electronics,South,5,1755,358.01,Canada,Olivia Johnson,California,Paper,0.15,Consumer
621110,22-08-2022,Camera,Electronics,South,9,4941,894.52,UK,Michael Taylor,Florida,Chairs,0,Home Office
948948,03-11-2024,Smartwatch,Electronics,North,6,6510,1539.18,Canada,Olivia Yadav,Florida,Tables,0,Home Office
582072,11-10-2024,Smartphone,Electronics,South,5,5465,719.92,UK,Michael Smith,Texas,Tables,0.15,Corporate
552439,09-11-2024,Tablet,Electronics,South,3,3522,285.91,USA,Olivia Singh,Florida,Binders,0.3,Corporate
112880,01-04-2024,Tablet,Electronics,West,6,1656,139.86,Australia,Amit Patel,Punjab,Binders,0,Consumer
636274,07-07-2022,Printer,Office,North,5,1255,257.15,UK,Amit Thomas,California,Tables,0,Home Office
913001,10-06-2023,Keyboard,Accessories,East,1,1192,320.13,Canada,Emma Sharma,Delhi,Chairs,0.15,Consumer
841983,15-05-2023,Tablet,Electronics,West,5,1925,204.74,India,Sophia Anderson,Maharashtra,Chairs,0.15,Consumer
357925,08-06-2022,Tablet,Electronics,West,8,1688,337.33,Canada,Sophia Anderson,Delhi,Chairs,0.3,Home Office
478026,26-06-2023,Headphones,Accessories,South,1,260,16.81,Australia,Olivia Yadav,Florida,Paper,0.05,Corporate
244581,19-01-2022,Monitor,Accessories,West,5,4880,1250.66,India,Michael Singh,Texas,Binders,0.1,Home Office
272902,10-04-2024,Keyboard,Accessories,West,7,1134,179.74,India,David Patel,New South Wales,Tables,0.3,Corporate
700283,10-06-2022,Laptop,Electronics,North,9,9621,1201.29,Australia,Olivia Smith,Texas,Paper,0.3,Home Office
402107,03-02-2023,Monitor,Accessories,South,4,2836,698.83,UK,Priya Sharma,Maharashtra,Phones,0.05,Corporate
900747,15-05-2023,Printer,Office,North,9,5859,1153.89,USA,John Singh,Ontario,Tables,0,Home Office
686043,11-09-2022,Smartwatch,Electronics,South,2,2044,460.03,USA,Sophia Yadav,Texas,Accessories,0.2,Home Office
883011,01-07-2023,Monitor,Accessories,South,1,612,174.52,Australia,Olivia Anderson,London,Paper,0.3,Consumer
548602,18-02-2022,Smartwatch,Electronics,North,3,1890,492.31,Canada,Sneha Singh,Maharashtra,Phones,0.05,Corporate
464859,30-09-2023,Smartwatch,Electronics,East,5,2025,168.82,India,John Thomas,Delhi,Accessories,0.15,Home Office
112521,04-09-2023,Printer,Office,South,2,1960,312.06,USA,Rahul Thomas,Ontario,Accessories,0.2,Home Office
532492,07-07-2022,Camera,Electronics,North,6,4410,893.27,Canada,Priya Patel,New South Wales,Chairs,0,Home Office
407371,14-07-2024,Keyboard,Accessories,West,8,8272,2391.88,UK,Sophia Singh,Florida,Phones,0.2,Consumer
917172,27-09-2022,Smartwatch,Electronics,West,6,5712,638.29,USA,Sophia Singh,Punjab,Binders,0.1,Corporate
893925,20-04-2024,Smartwatch,Electronics,North,6,1524,178.36,Australia,Rahul Brown,Uttar Pradesh,Tables,0.15,Consumer
958217,24-05-2024,Keyboard,Accessories,North,8,5160,1057.41,Australia,Amit Singh,London,Binders,0.15,Corporate
190773,29-12-2024,Mouse,Accessories,East,4,2956,451.6,USA,Emma Thomas,New South Wales,Accessories,0.2,Home Office
780004,07-05-2023,Smartphone,Electronics,West,8,7944,2257.73,India,John Anderson,Texas,Accessories,0,Home Office
677796,10-09-2024,Camera,Electronics,North,5,1815,535.22,UK,Sophia Thomas,Delhi,Paper,0.2,Home Office
947280,21-03-2023,Headphones,Accessories,North,3,2706,546.97,UK,John Sharma,Ontario,Accessories,0.1,Corporate
471969,05-05-2023,Laptop,Electronics,North,2,1356,144.18,UK,David Anderson,Delhi,Binders,0.3,Consumer
847129,27-07-2023,Printer,Office,South,6,6384,1189.19,Canada,John Anderson,New South Wales,Paper,0.05,Consumer
219240,13-06-2023,Smartwatch,Electronics,South,9,4248,964.12,USA,Sneha Singh,Delhi,Tables,0,Home Office
276390,02-05-2024,Monitor,Accessories,North,6,3954,676.82,UK,Emma Yadav,Texas,Accessories,0,Home Office
461311,21-04-2024,Smartphone,Electronics,South,6,7110,739.6,Australia,Olivia Brown,Florida,Paper,0.05,Home Office
731275,25-07-2023,Headphones,Accessories,South,7,8113,995.03,USA,Emma Johnson,California,Chairs,0.05,Home Office
